0	1	2	3	0	0	1	2	3
1.0307424411	2.03403973264	5.13080787946	6.56891795537	1.0	0.0307424411039	0.0340397326417	3.13080787946	3.56891795537
1.02523000812	2.02593853388	5.14054768057	6.4873931854	2.0	0.0252300081232	0.0259385338753	3.14054768057	3.4873931854
1.02311081936	2.02355750513	5.13266216628	6.47242105526	2.0	0.0231108193631	0.0235575051323	3.13266216628	3.47242105526
1.02158278372	2.02197468672	5.12474154386	6.46472926436	3.0	0.0215827837181	0.0219746867201	3.12474154386	3.46472926436
1.01913914514	2.01951925099	5.11081433677	6.45418489218		0.0191391451362	0.019519250988	3.11081433677	3.45418489218
1.02014590146	2.02052584158	5.11663466991	6.45841327166		0.0201459014569	0.0205258415776	3.11663466991	3.45841327166
1.01757463541	2.01790140495	5.1026689804	6.44636897656		0.0175746354131	0.017901404946	3.1026689804	3.44636897656
1.020540834	2.0209094224	5.11910754093	6.45980951318		0.020540834002	0.0209094224043	3.11910754093	3.45980951318
1.01841224571	2.01875327396	5.107268283	6.45022205742		0.0184122457129	0.0187532739642	3.107268283	3.45022205742
1.01666156551	2.01696924384	5.09771608319	6.44208580352		0.016661565511	0.0169692438415	3.09771608319	3.44208580352
