0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
0.0296967739454	0.0750815169692	0.0163121332843	0.276685876161	0.0682639182935	0.0565099865592	0.738948532835	0.427278596566	0.92734268523	1.2676374629	1.1786221634	1.31139263399	1.69608172473	2.80464093682	3.27493310701	3.96854166767	5.43310996914	8.7628051096	15.4787318768	47.185732035
0.00828718996347	0.0309200722624	0.000668313190647	0.225939246339	0.0374177386669	0.0138670718966	0.602651436899	0.279757157787	0.858231743419	0.617974310592	1.26919886975	1.9664399958	1.68500786906	2.48067689776	3.26041748401	3.92743878073	6.20793565304	6.28600205761	10.9497421815	33.8234917569
0.0208775216371	0.0499818108204	0.0352781092349	0.22763393495	0.0688129961017	0.067121272719	0.582906394971	0.33287509317	0.604342113475	0.62032698164	1.33597875147	2.53528630053	1.96888952748	2.40528316382	3.37544269865	4.85791804213	4.98850095805	8.36977721043	10.9969565815	32.3978165106
0.00726661451003	0.0398933147221	0.0170153442474	0.220184221647	0.0473579846746	0.043202386324	0.585901848353	0.309169005204	0.653996861407	0.595425639089	1.33312534639	2.48028368101	1.78327740279	2.28752704462	3.32138677084	4.76006231142	5.00549550138	7.68592710189	11.4567389833	33.9166492111
0.0172687042416	0.013450170979	0.00938939340043	0.188901880558	0.0256464089353	0.00563723270075	0.542815600486	0.2670670922	0.643843634139	0.560322553145	1.25582063211	2.40533296799	1.63792416999	2.26611595376	3.21486977391	4.55698986384	4.96936938724	7.29277918753	10.6160512421	31.8405472212
0.0126535044946	0.0173895776233	0.00354024690307	0.19297395424	0.0333307689226	0.0126958809994	0.545565944064	0.275570565038	0.630569941695	0.567337429512	1.25951968381	2.44972608319	1.68297973097	2.2828232072	3.23111650609	4.67905709851	4.88755282981	7.47775250869	10.4614348611	31.3624827434
0.0368209294376	0.0102365608466	0.0311608512926	0.154779400052	0.00398140756008	0.0222848487198	0.4927169962	0.23632588647	0.582736053538	0.524953105147	1.20245437269	2.39554138151	1.57403403723	2.19704713561	3.15601121498	4.55750751725	4.66472850651	7.31217028792	10.1840987411	30.4543932503
0.00274751890711	0.0310112458662	0.0068276604288	0.214401213886	0.042597344835	0.0260279453425	0.580090023984	0.290278675739	0.692765938303	0.587020504308	1.29383588472	2.4078344218	1.68686716403	2.32275384104	3.2611207154	4.55141537676	5.21923483111	7.27059089803	10.8814180611	32.7399638081
0.00893761633654	0.025420423189	0.000130527232032	0.210093909796	0.0378129038359	0.015404226852	0.57525314299	0.279485449673	0.719224179534	0.580209245246	1.27261677255	2.31717876771	1.66110432562	2.34260644542	3.2348192565	4.40857618683	5.38280563527	7.0174339736	10.6547864326	32.3318051957
0.00820387332791	0.0233740683237	0.00109417096938	0.201994825991	0.036885911672	0.0189913164688	0.560122427706	0.282061912145	0.653714938507	0.575705686596	1.27611710814	2.44387032683	1.68016239371	2.2953243068	3.24327540391	4.63326233353	5.00897639063	7.4071566877	10.6869807713	32.0508527474
