          10  -8650.7950935601039       -7190.7278163035262        1460.0672772565779       -5808.3878896849001        2842.4072038752042       -4939.2657967409632        3711.5292968191411     
          20  -8458.4662752932800       -7475.0347911626523        983.43148413062750       -5576.2430209913819        2882.2232543018981       -4843.8793161557451        3614.5869591375344     
          30  -8497.9414200534811       -7503.3374108853950        994.60400916808578       -5629.4831314812336        2868.4582885722471       -4883.5185998103225        3614.4228202431586     
          40  -8572.3462254103160       -7461.5911329193641        1110.7550924909526       -5780.3079651435664        2792.0382602667496       -4969.0263284130133        3603.3198969973032     
          50  -8538.7501728731495       -7363.7714244660119        1174.9787484071380       -5621.3894020517782        2917.3607708213717       -4845.6011550100357        3693.1490178631143     
          60  -8507.5297321089547       -7149.6092457026716        1357.9204864062840       -5606.7431835447560        2900.7865485641992       -4610.3316767121323        3897.1980553968228     
          70  -8488.8964958324195       -7250.4782001704807        1238.4182956619397       -5552.0423603996560        2936.8541354327640       -4628.3771589572807        3860.5193368751393     
          80  -8459.0793502141678       -7220.9366605431233        1238.1426896710441       -5452.0097067987435        3007.0696434154243       -4651.2191900129010        3807.8601602012664     
          90  -8450.9766046996974       -7178.5687268197498        1272.4078778799476       -5443.5915074625427        3007.3850972371542       -4612.9709437712336        3838.0056609284634     
         100  -8421.3680068794511       -7193.1993824462270        1228.1686244332250       -5338.8356910760258        3082.5323158034257       -4547.9419396367048        3873.4260672427467     
         110  -8397.3611655541954       -7186.4690384741616        1210.8921270800336       -5309.7024488534262        3087.6587167007683       -4597.6076871746372        3799.7534783795572     
         120  -8416.9162765995316       -7204.5756020146555        1212.3406745848758       -5376.1024811734233        3040.8137954261083       -4611.1714180967329        3805.7448585027987     
         130  -8431.5642491742510       -7204.7888835483091        1226.7753656259420       -5399.1960114520789        3032.3682377221717       -4614.3000736394442        3817.2641755348063     
         140  -8432.1270072526440       -7205.6916053236164        1226.4354019290281       -5400.1195973443337        3032.0074099083108       -4624.8118755664973        3807.3151316861472     
         150  -8380.1669481097197       -7205.4088658247383        1174.7580822849816       -5278.2704201433398        3101.8965279663794       -4583.1199056391515        3797.0470424705682     
         160  -8375.5791074100907       -7200.9227886996814        1174.6563187104093       -5268.8715749509365        3106.7075324591538       -4570.6724874772108        3804.9066199328799     
         170  -8366.9421901102796       -7203.8810902590667        1163.0610998512132       -5244.8532650551806        3122.0889250550990       -4573.0541724538953        3793.8880176563848     
         180  -8385.7770639581922       -7237.5430095797792        1148.2340543784132       -5289.9764080785062        3095.8006558796860       -4602.9588590149770        3782.8182049432157     
         190  -8398.8565628339384       -7221.8428636973040        1177.0136991366351       -5303.8137270522620        3095.0428357816768       -4606.5753963399047        3792.2811664940341     
         200  -8389.2792745901152       -7195.0355883860720        1194.2436862040427       -5285.0344994727939        3104.2447751173204       -4587.6284548927224        3801.6508196973923     
