0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
0.00149198836776	0.00993047386618	0.0230402725073	0.0284489425905	0.0216956226258	0.110532804223	0.0158026983932	0.0427270438863	0.127330649886	1.03285624651	0.0851289005968	0.181835158121	0.465918443607	1.42561389129	1.67706733444	1.08293048912	2.27581497674	4.49507004553	5.0539867878	18.1067197835
0.00916999684962	0.00637333400686	0.00612465377543	0.00786200557294	0.00593725585494	0.0782155922338	0.00715457618307	0.0359757688156	0.0838830569975	0.923521914659	0.0482949909798	0.121240353042	0.769946619389	1.06649389568	1.43768197904	1.43981154589	2.87931364683	3.10956852411	3.65368688137	12.9973724319
0.0112070549924	0.0182192656244	0.0238590695932	0.0238080677502	0.0377833523215	0.0929734263385	0.0510003384678	0.0854635380765	0.117477757163	0.757126330104	0.11009709783	0.157612637316	0.939067238447	1.16327243536	1.5020635675	2.12475078236	2.4300211284	3.38291083606	4.3538468606	12.4584156167
0.00256403470698	0.00720999639273	0.0163332919182	0.0122623016537	0.0201727407911	0.0863102393915	0.0356679105588	0.0575580520969	0.103499834286	0.807700674411	0.0802217431054	0.139450794524	0.935191742498	1.19155882976	1.29894228494	1.97639224482	2.54347790655	3.43543989253	4.04513439902	12.962872869
0.00571354720347	0.00166501365533	0.00749315145721	0.000631308538112	0.0125603250122	0.0759898865587	0.0197814595866	0.0445577052833	0.0906524968533	0.812603621052	0.0603751351734	0.108212391049	0.881812436857	1.16871030445	1.31811552077	1.83539847425	2.54475575755	3.17253629763	3.87532487941	12.2808606924
0.00581484255412	0.00154086777466	0.00683517056554	0.000852884525982	0.0139582833498	0.0744697704414	0.0195181644478	0.0466995070272	0.0912803217418	0.794235124924	0.0618503033902	0.106233238482	0.87875961624	1.17187620832	1.34281318742	1.87700350332	2.47160018355	3.12903814814	3.93134269692	12.0338672623
0.0157492084249	0.0129127903212	0.00459922580277	0.0163922186049	0.00152618276708	0.0602726589711	0.00136019176462	0.0279614650338	0.0768854572589	0.773397341048	0.0357733238945	0.0851588791048	0.848813122746	1.14070843335	1.30531263962	1.81968351594	2.37017280741	3.02963240732	3.8559290981	11.668356903
0.00154397214811	0.00293669195061	0.0126964728221	0.00584244644754	0.0168777410521	0.0830053879004	0.0270860120373	0.0508302987788	0.0965135987058	0.836393988683	0.0694944993725	0.118286322039	0.894074170867	1.17411357641	1.32687684439	1.82166797155	2.64835553976	3.22577611545	3.86943220765	12.5912310901
0.00474672536667	0.000709398345963	0.00959718083407	0.000510300040837	0.0135862003263	0.0798187574492	0.0202124668556	0.0444053404485	0.091778827117	0.852815757257	0.0582754188074	0.111932403434	0.869371533867	1.14714242635	1.34741498977	1.72348813811	2.70958228805	3.13271919508	3.76747372986	12.4558351326
0.0033791693487	0.00105499026241	0.010007802432	0.0030012491309	0.0157379530987	0.0789144186959	0.0241008079914	0.0494416840028	0.0942427217285	0.81161027669	0.067099611375	0.112969194543	0.889731808162	1.17811532049	1.32918844071	1.8647564657	2.5451613345	3.19360500223	3.9123823276	12.3201433915
