0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
0.4685572667172335	1.468620923016112	2.469045152795864	3.4733651897664743	4.482822915574801	5.538927400596817	6.5940378023583675	7.859410272257915	9.07049067864749	10.743052413580736	12.235196857306526	14.360234191166704	16.163450843005492	18.73419728654052	20.85106101016528	23.881174657043175	26.313078675159755	29.84868665169831	32.5998160957312	36.74559236705321	39.82513418198153	44.826603458330915	48.25367082847981	54.84340066208328	58.66416618126985
0.4770182922091661	1.4771166628281671	2.477120488646648	3.4845246528925964	4.479357375936636	5.58894272935312	6.51740433727192	8.057876166430315	8.835036392297017	11.127309675698466	11.827587162321404	14.88790823912418	15.619827038477695	19.37724361012098	20.194811131325046	24.628842909204923	25.553246326241933	30.698181689763423	31.73857577041857	37.698263188373595	38.860897837506954	45.887837064396464	47.18095603073488	56.02736634131588	57.468772480555074
0.5135792808670382	1.5136816689341086	2.513636892720474	3.5213994652407568	4.514560922998889	5.6305646128725595	6.544373561401325	8.121515286491878	8.839313687810881	11.230977430229032	11.79315450341922	15.031438208537658	15.546194787067671	19.552247968583558	20.089949502288615	24.82973431763061	25.422591229101442	30.922739075674343	31.584292873393807	37.94613990563664	38.683312236652704	46.15998293138051	46.979109217676246	56.32683632890421	57.23960667578506
0.4995050160043987	1.4996099733951953	2.499534119599641	3.5075260734306366	4.499620890460859	5.6197586661983525	6.52418028720899	8.125800804531245	8.803636265948425	11.269397224514279	11.724163220518054	15.119210305490752	15.428259969580193	19.69233315988997	19.919852751725628	25.015394450075217	25.20697735214624	31.14607880250164	31.33102302824285	38.20274526079431	38.396787072919466	46.44911245007287	46.66006482307004	56.651607377082385	56.884923948877876
0.5009263786433146	1.501031507721016	2.5009535774149927	3.5089608635092917	4.500984466421702	5.62139932704953	6.525193138793574	8.128482495436355	8.80358286902671	11.274752872758267	11.721490070257625	15.129928984435892	15.420250705069597	19.712525751039127	19.90237952929637	25.04958642241899	25.175508557886104	31.196657918923105	31.283168647692413	38.2688979351202	38.33335981476631	46.52851786509461	46.583385150005036	56.74287515661764	56.796382122726094
0.4946223756542054	1.4947274594951707	2.494650076314275	3.502653322549187	4.494695688494469	5.61503753143398	6.518996767598971	8.121845983319814	8.797667846840286	11.267405679386892	11.716271454860998	15.121118663884866	15.416488129555573	19.700933983579567	19.901395779646077	25.03320588659588	25.17931257353645	31.17337201942216	31.293877616819024	38.23788061544489	38.351800024921495	46.49063316708071	46.608692652705	56.69921848438533	56.82746154396242
0.4895858623718255	1.4896909370062963	2.489613665175563	3.497616089229823	4.489662273861222	5.609989257263497	6.513982159735308	8.11674183637331	8.792710462652595	11.26215744042869	11.71145525691984	15.115577246255446	15.41196366747401	19.694855146105095	19.897408203825893	25.026284554354405	25.17616728828593	31.165436680029412	31.291746255213965	38.229033918885726	38.35057998401384	46.48106381117894	46.608195253675525	56.68900436760461	56.82760889447833
0.4974166841626993	1.497521683773216	2.497445319338837	3.505441043491043	4.4975183474719005	5.6177242516369725	6.521991493858868	8.12402198853119	8.801185660922094	11.268270154209429	11.721074206251204	15.119355810194778	15.423905003903927	19.69456177602399	19.913417124161565	25.02023578890681	25.19792993926553	31.153335467644677	31.31956067236785	38.211914451232815	38.383412359140095	46.45989315391362	46.64507867604488	56.66400034504458	56.86832558974822
0.4937357890915596	1.4938401855114212	2.4937711166509446	3.5017129777522733	4.494040533202737	5.613273697731514	6.519746143289942	8.11594418414165	8.80265705054263	11.2512139454179	11.731333022973786	15.086336981325259	15.45003152709867	19.63986143372521	19.961190060324487	24.943607328184022	25.26761756329355	31.05853520911643	31.40741460290495	38.10225210367715	38.4861259810664	46.33665044427071	46.76137151213457	56.52638943291002	56.99898588358485
0.4977594082028772	1.4978645453434976	2.4977865175188123	3.505794523676113	4.497814782347502	5.618242658318611	6.522006984534388	8.125374823620254	8.800346536595454	11.271772342000773	11.718129140471136	15.127213282406828	15.416626209428301	19.710332534361477	19.898233015344008	25.048390250385808	25.170365178026167	31.197278469331607	31.276208618487573	38.27254690219733	38.323371400816	46.53647973001762	46.56908385349638	56.75594293174991	56.77697492592949
