0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
0.03144273328276648	0.03137907698388798	0.030954847204136104	0.026634810233525652	0.017177084425198608	0.03892740059681721	0.09403780235836745	0.35941027225791533	0.5704906786474897	1.2430524135807364	1.7351968573065264	2.860234191166704	3.663450843005492	5.234197286540521	6.351061010165282	8.381174657043175	9.813078675159755	12.348686651698308	14.0998160957312	17.245592367053213	19.325134181981532	23.326603458330915	25.753670828479812	31.343400662083283	34.16416618126985
0.022981707790833916	0.022883337171832885	0.0228795113533522	0.015475347107403614	0.020642624063364146	0.08894272935312042	0.0174043372719197	0.5578761664303151	0.33503639229701676	1.6273096756984664	1.3275871623214037	3.3879082391241795	3.1198270384776947	5.877243610120981	5.6948111313250465	9.128842909204923	9.053246326241933	13.198181689763423	13.23857577041857	18.198263188373595	18.360897837506954	24.387837064396464	24.680956030734883	32.52736634131588	32.968772480555074
0.01357928086703819	0.013681668934108604	0.01363689272047397	0.021399465240756754	0.014560922998889225	0.1305646128725595	0.04437356140132476	0.6215152864918778	0.3393136878108809	1.7309774302290322	1.2931545034192204	3.531438208537658	3.0461947870676713	6.052247968583558	5.589949502288615	9.32973431763061	8.922591229101442	13.422739075674343	13.084292873393807	18.44613990563664	18.183312236652704	24.65998293138051	24.479109217676246	32.82683632890421	32.73960667578506
0.0004949839956012725	0.0003900266048046941	0.0004658804003589978	0.007526073430636604	0.0003791095391409982	0.11975866619835251	0.024180287208990237	0.6258008045312451	0.3036362659484251	1.7693972245142788	1.2241632205180544	3.6192103054907516	2.9282599695801927	6.192333159889969	5.419852751725628	9.515394450075217	8.70697735214624	13.646078802501641	12.83102302824285	18.70274526079431	17.896787072919466	24.949112450072867	24.160064823070037	33.151607377082385	32.384923948877876
0.0009263786433145738	0.0010315077210159007	0.0009535774149926901	0.008960863509291705	0.0009844664217020238	0.12139932704952994	0.025193138793573766	0.628482495436355	0.3035828690267106	1.7747528727582669	1.2214900702576248	3.6299289844358924	2.9202507050695967	6.212525751039127	5.402379529296368	9.54958642241899	8.675508557886104	13.696657918923105	12.783168647692413	18.7688979351202	17.83335981476631	25.028517865094607	24.083385150005036	33.24287515661764	32.296382122726094
0.005377624345794585	0.005272540504829282	0.0053499236857250665	0.0026533225491869317	0.005304311505531345	0.11503753143398043	0.01899676759897062	0.6218459833198136	0.2976678468402856	1.7674056793868917	1.2162714548609976	3.6211186638848663	2.9164881295555727	6.200933983579567	5.4013957796460765	9.53320588659588	8.67931257353645	13.67337201942216	12.793877616819024	18.737880615444887	17.851800024921495	24.99063316708071	24.108692652705003	33.19921848438533	32.32746154396242
0.010414137628174502	0.01030906299370371	0.010386334824437071	0.002383910770177078	0.010337726138778258	0.10998925726349729	0.01398215973530803	0.6167418363733095	0.2927104626525949	1.7621574404286893	1.2114552569198391	3.6155772462554463	2.9119636674740104	6.194855146105095	5.3974082038258935	9.526284554354405	8.676167288285932	13.665436680029412	12.791746255213965	18.729033918885726	17.85057998401384	24.98106381117894	24.108195253675525	33.18900436760461	32.32760889447833
0.0025833158373007037	0.002478316226784072	0.0025546806611629336	0.005441043491043018	0.0024816525280995094	0.11772425163697253	0.02199149385886834	0.6240219885311902	0.3011856609220942	1.7682701542094286	1.2210742062512043	3.6193558101947776	2.9239050039039274	6.194561776023988	5.413417124161565	9.52023578890681	8.697929939265531	13.653335467644677	12.81956067236785	18.711914451232815	17.883412359140095	24.95989315391362	24.145078676044882	33.16400034504458	32.36832558974822
0.006264210908440426	0.00615981448857883	0.0062288833490553586	0.0017129777522733036	0.005959466797262891	0.11327369773151386	0.019746143289942175	0.6159441841416502	0.3026570505426296	1.7512139454179003	1.2313330229737858	3.5863369813252586	2.9500315270986697	6.139861433725208	5.461190060324487	9.443607328184022	8.767617563293548	13.558535209116432	12.90741460290495	18.602252103677152	17.9861259810664	24.83665044427071	24.261371512134573	33.02638943291002	32.49898588358485
0.002240591797122826	0.0021354546565024446	0.0022134824811876896	0.005794523676112995	0.002185217652497684	0.1182426583186107	0.02200698453438843	0.6253748236202537	0.30034653659545363	1.771772342000773	1.2181291404711363	3.627213282406828	2.9166262094283013	6.210332534361477	5.398233015344008	9.548390250385808	8.670365178026167	13.697278469331607	12.776208618487573	18.772546902197327	17.823371400816	25.036479730017618	24.06908385349638	33.25594293174991	32.27697492592949
