          10  -11941.592279937056       -9395.4011936651932        2546.1910862718642       -8061.9358680546811        3879.6564118823758       -7023.0186197886660        4918.5736601483904     
          20  -11894.520519106109       -9433.8804188193553        2460.6401002867519       -8018.9292820154078        3875.5912370907004       -7007.3401079954529        4887.1804111106549     
          30  -11889.540503798289       -9452.4827671227013        2437.0577366755874       -8025.1259678450951        3864.4145359531931       -7156.7339387275997        4732.8065650706885     
          40  -11985.243785074741       -9508.5427198980633        2476.7010651766786       -8135.9317616587132        3849.3120234160283       -7217.2093983565546        4768.0343867181873     
          50  -11837.969962842890       -9377.8371979721487        2460.1327648707429       -7934.6369584739259        3903.3330043689648       -6949.7792936523847        4888.1906691905060     
          60  -11505.136630301622       -8953.0627758695446        2552.0738544320770       -7512.9274177225388        3992.2092125790828       -6338.7699362066896        5166.3666940949324     
          70  -11551.584965198614       -9057.7930424430342        2493.7919227555790       -7570.1133349856491        3981.4716302129641       -6468.3883449199511        5083.1966202786616     
          80  -11550.627242384544       -9069.2926061869784        2481.3346361975646       -7569.6446612909922        3980.9825810935508       -6455.1010464559058        5095.5261959286372     
          90  -11499.183986059017       -9000.9055195566925        2498.2784665023255       -7496.5255135766738        4002.6584724823442       -6362.0497695695558        5137.1342164894613     
         100  -11439.430393746205       -8985.5252774505971        2453.9051162956075       -7416.4796289336273        4022.9507648125777       -6322.5754661755682        5116.8549275706364     
         110  -11459.034774378815       -8988.6612419733465        2470.3735324054687       -7448.6743822794697        4010.3603920993451       -6303.8057624228659        5155.2290119559484     
         120  -11483.519736112234       -9002.7749509689020        2480.7447851433303       -7484.3175642835440        3999.2021718286887       -6347.7669837209796        5135.7527523912531     
         130  -11477.814793764019       -8977.0964983005124        2500.7182954635055       -7470.2104197211756        4007.6043740428422       -6298.7531202715372        5179.0616734924806     
         140  -11483.590763443806       -8981.4128287171643        2502.1779347266424       -7479.1144794825213        4004.4762839612863       -6301.0408829482085        5182.5498804955987     
         150  -11427.201252323950       -8955.4722112027684        2471.7290411211816       -7411.3703629273932        4015.8308893965577       -6231.7532275176200        5195.4480248063310     
         160  -11410.763684801161       -8938.3856501905211        2472.3780346106382       -7391.9793040406385        4018.7843807605218       -6213.7861793422489        5196.9775054589109     
         170  -11414.192293036002       -8948.9877126119773        2465.2045804240238       -7396.0718963596119        4018.1203966763901       -6226.4405352526228        5187.7517577833787     
         180  -11461.530892337842       -8997.3758651140506        2464.1550272237901       -7457.7866106309621        4003.7442817068791       -6303.1476750589472        5158.3832172788934     
         190  -11472.881730444176       -9009.5604213256211        2463.3213091185553       -7468.0993946157869        4004.7823358283890       -6329.8829165353800        5142.9988139087964     
         200  -11439.438951836759       -8967.2983975883581        2472.1405542484008       -7426.1309189380336        4013.3080328987244       -6263.9977506879641        5175.4412011487939     
