0	1	2	3	4	5	6	7	8	9
0.5053885322452129	1.506556582992792	2.4914510336864453	3.559422854068924	4.52332467139883	5.675219261336417	7.99686713529197	11.587573859087296	18.659291094049802	25.796704647490788
0.5032206106543167	1.4985102892348208	2.486953318178951	3.5386979051711984	4.425668898172081	5.675899617216678	8.007532165582019	11.592773513203545	18.657310375106608	25.79485574379293
0.5073770977338041	1.5108932169054852	2.500415341788488	3.573279332048209	4.544966234612804	5.6882651131559685	8.003950451080854	11.591051097143852	18.661279289371148	25.798168685148514
0.5089587167592576	1.5141304011330132	2.5083933552945354	3.585487495777746	4.551957805639576	5.697255276914636	8.01087012128384	11.594541140623207	18.662759693571275	25.799220401093265
0.5070742840554971	1.509156791196874	2.502300197457591	3.5734989750192265	4.502279535499214	5.685322351631648	8.009128183600398	11.593846869094346	18.660732714523803	25.797605021839942
0.5096970751521849	1.5159972812225928	2.510458230601375	3.5889329000014687	4.573981237914559	5.704379829981456	8.011955558909197	11.594913677398347	18.66365750542061	25.79993048020024
0.5088033178982119	1.5139971890176702	2.5067919325148886	3.583197922893836	4.5606498384391285	5.69772808176016	8.009076389660294	11.593555011544275	18.662713101001085	25.799223869302477
0.5094894476713725	1.515117937139291	2.5112993017248955	3.5898114438296704	4.551373860420893	5.700290504979752	8.013730160323652	11.595990774927232	18.663246797878074	25.799553346495838
0.5096572974812836	1.5157691739477412	2.510986592677883	3.5897015224075615	4.565600351333867	5.702681022950057	8.012670098651824	11.595356761015868	18.66352398374868	25.79980434194286
0.5093123013059907	1.514421560222173	2.5113567629554496	3.5892428512243324	4.539063009718289	5.699048349094912	8.014845735380833	11.596601230356898	18.663017654105793	25.799341260805193
